Rule_name,Customer_type,Customer_ID,Hit_Date
R13,Corporate,88,2017/3/2
R13,Corporate,91,2017/3/2
R13,Corporate,95,2017/3/2
R15,Corporate,51,2017/3/2
R15,Corporate,60,2017/3/2
R15,Corporate,91,2017/3/2
R16,Corporate,60,2017/3/2
R16,Corporate,86,2017/3/2
R03,Corporate,51,2017/3/3
R03,Corporate,66,2017/3/3
R03,Corporate,86,2017/3/3
R03,Corporate,92,2017/3/3
R03,Corporate,95,2017/3/3
R04,Individual,6,2017/3/3
R05,Corporate,51,2017/3/3
R05,Corporate,92,2017/3/3
R06,Corporate,86,2017/3/3
R06,Corporate,92,2017/3/3
R06,Individual,2,2017/3/3
R06,Individual,8,2017/3/3
R06,Individual,15,2017/3/3
R06,Individual,16,2017/3/3
R06,Individual,22,2017/3/3
R06,Individual,27,2017/3/3
R06,Individual,32,2017/3/3
R06,Individual,39,2017/3/3
R06,Individual,41,2017/3/3
R06,Individual,42,2017/3/3
R06,Individual,45,2017/3/3
R10,Corporate,51,2017/3/3
R10,Corporate,66,2017/3/3
R10,Corporate,86,2017/3/3
R10,Corporate,92,2017/3/3
R10,Corporate,95,2017/3/3
R11,Corporate,51,2017/3/3
R11,Corporate,54,2017/3/3
R11,Corporate,86,2017/3/3
R11,Corporate,95,2017/3/3
R13,Corporate,51,2017/3/3
R13,Corporate,54,2017/3/3
R13,Corporate,66,2017/3/3
R13,Corporate,72,2017/3/3
R13,Corporate,86,2017/3/3
R13,Corporate,91,2017/3/3
R13,Corporate,92,2017/3/3
R13,Corporate,95,2017/3/3
R14,Corporate,91,2017/3/3
R15,Corporate,51,2017/3/3
R15,Corporate,91,2017/3/3
R16,Corporate,70,2017/3/3
R16,Corporate,83,2017/3/3
R16,Corporate,86,2017/3/3
R06,Individual,2,2017/3/4
R06,Individual,8,2017/3/4
R06,Individual,19,2017/3/4
R06,Individual,20,2017/3/4
R06,Individual,22,2017/3/4
R06,Individual,27,2017/3/4
R06,Individual,32,2017/3/4
R06,Individual,45,2017/3/4
R06,Individual,49,2017/3/4
R11,Corporate,54,2017/3/4
R13,Corporate,54,2017/3/4
R13,Corporate,66,2017/3/4
R06,Individual,2,2017/3/5
R06,Individual,6,2017/3/5
R06,Individual,8,2017/3/5
R06,Individual,15,2017/3/5
R06,Individual,20,2017/3/5
R06,Individual,32,2017/3/5
R06,Individual,39,2017/3/5
R06,Individual,45,2017/3/5
R06,Individual,49,2017/3/5
R13,Corporate,66,2017/3/5
R02,Corporate,88,2017/3/6
R03,Corporate,51,2017/3/6
R03,Corporate,54,2017/3/6
R03,Corporate,65,2017/3/6
R03,Corporate,92,2017/3/6
R04,Individual,6,2017/3/6
R04,Individual,26,2017/3/6
R05,Corporate,51,2017/3/6
R05,Corporate,92,2017/3/6
R06,Corporate,54,2017/3/6
R06,Corporate,65,2017/3/6
R06,Corporate,78,2017/3/6
R06,Individual,2,2017/3/6
R06,Individual,6,2017/3/6
R06,Individual,7,2017/3/6
R06,Individual,15,2017/3/6
R06,Individual,19,2017/3/6
R06,Individual,20,2017/3/6
R06,Individual,22,2017/3/6
R06,Individual,25,2017/3/6
R06,Individual,32,2017/3/6
R06,Individual,39,2017/3/6
R06,Individual,42,2017/3/6
R06,Individual,45,2017/3/6
R06,Individual,49,2017/3/6
R10,Corporate,51,2017/3/6
R10,Corporate,54,2017/3/6
R10,Corporate,92,2017/3/6
R10,Individual,48,2017/3/6
R11,Corporate,51,2017/3/6
R11,Corporate,54,2017/3/6
R11,Corporate,66,2017/3/6
R11,Corporate,86,2017/3/6
R11,Corporate,88,2017/3/6
R13,Corporate,51,2017/3/6
R13,Corporate,54,2017/3/6
R13,Corporate,61,2017/3/6
R13,Corporate,66,2017/3/6
R13,Corporate,68,2017/3/6
R13,Corporate,71,2017/3/6
R13,Corporate,72,2017/3/6
R13,Corporate,86,2017/3/6
R13,Corporate,88,2017/3/6
R13,Corporate,92,2017/3/6
R15,Corporate,51,2017/3/6
R16,Corporate,86,2017/3/6
R03,Corporate,51,2017/3/7
R03,Corporate,54,2017/3/7
R03,Corporate,60,2017/3/7
R04,Individual,23,2017/3/7
R04,Individual,44,2017/3/7
R05,Corporate,51,2017/3/7
R05,Corporate,60,2017/3/7
R06,Corporate,54,2017/3/7
R06,Individual,2,2017/3/7
R06,Individual,4,2017/3/7
R06,Individual,6,2017/3/7
R06,Individual,7,2017/3/7
R06,Individual,19,2017/3/7
R06,Individual,20,2017/3/7
R06,Individual,25,2017/3/7
R06,Individual,32,2017/3/7
R06,Individual,38,2017/3/7
R06,Individual,39,2017/3/7
R06,Individual,49,2017/3/7
R10,Corporate,51,2017/3/7
R10,Corporate,54,2017/3/7
R10,Corporate,60,2017/3/7
R11,Corporate,51,2017/3/7
R11,Corporate,54,2017/3/7
R11,Corporate,66,2017/3/7
R11,Corporate,86,2017/3/7
R11,Corporate,91,2017/3/7
R11,Corporate,95,2017/3/7
R13,Corporate,51,2017/3/7
R13,Corporate,54,2017/3/7
R13,Corporate,60,2017/3/7
R13,Corporate,66,2017/3/7
R13,Corporate,78,2017/3/7
R13,Corporate,86,2017/3/7
R13,Corporate,88,2017/3/7
R13,Corporate,90,2017/3/7
R13,Corporate,91,2017/3/7
R13,Corporate,92,2017/3/7
R13,Corporate,95,2017/3/7
R15,Corporate,51,2017/3/7
R15,Corporate,60,2017/3/7
R15,Corporate,91,2017/3/7
R16,Corporate,60,2017/3/7
R16,Corporate,92,2017/3/7
R02,Corporate,86,2017/3/8
R03,Corporate,51,2017/3/8
R03,Corporate,65,2017/3/8
R03,Corporate,92,2017/3/8
R05,Corporate,51,2017/3/8
R05,Corporate,65,2017/3/8
R05,Corporate,79,2017/3/8
R05,Corporate,92,2017/3/8
R06,Corporate,79,2017/3/8
R06,Individual,2,2017/3/8
R06,Individual,4,2017/3/8
R06,Individual,6,2017/3/8
R06,Individual,7,2017/3/8
R06,Individual,19,2017/3/8
R06,Individual,20,2017/3/8
R06,Individual,38,2017/3/8
R06,Individual,39,2017/3/8
R06,Individual,42,2017/3/8
R06,Individual,46,2017/3/8
R06,Individual,49,2017/3/8
R10,Corporate,51,2017/3/8
R10,Corporate,65,2017/3/8
R10,Corporate,92,2017/3/8
R10,Individual,38,2017/3/8
R11,Corporate,51,2017/3/8
R11,Corporate,54,2017/3/8
R11,Corporate,66,2017/3/8
R11,Corporate,86,2017/3/8
R11,Corporate,95,2017/3/8
R13,Corporate,51,2017/3/8
R13,Corporate,54,2017/3/8
R13,Corporate,65,2017/3/8
R13,Corporate,66,2017/3/8
R13,Corporate,68,2017/3/8
R13,Corporate,71,2017/3/8
R13,Corporate,78,2017/3/8
R13,Corporate,86,2017/3/8
R13,Corporate,88,2017/3/8
R13,Corporate,90,2017/3/8
R13,Corporate,92,2017/3/8
R13,Corporate,95,2017/3/8
R15,Corporate,51,2017/3/8
R16,Corporate,86,2017/3/8
R01,Corporate,86,2017/3/9
R02,Corporate,80,2017/3/9
R02,Corporate,86,2017/3/9
R03,Corporate,60,2017/3/9
R03,Corporate,65,2017/3/9
R03,Corporate,80,2017/3/9
R03,Corporate,92,2017/3/9
R03,Corporate,95,2017/3/9
R04,Individual,22,2017/3/9
R05,Corporate,60,2017/3/9
R05,Corporate,80,2017/3/9
R05,Corporate,92,2017/3/9
R05,Corporate,95,2017/3/9
R06,Corporate,80,2017/3/9
R06,Individual,2,2017/3/9
R06,Individual,4,2017/3/9
R06,Individual,5,2017/3/9
R06,Individual,6,2017/3/9
R06,Individual,7,2017/3/9
R06,Individual,19,2017/3/9
R06,Individual,20,2017/3/9
R06,Individual,38,2017/3/9
R06,Individual,39,2017/3/9
R06,Individual,42,2017/3/9
R06,Individual,46,2017/3/9
R06,Individual,49,2017/3/9
R10,Corporate,60,2017/3/9
R10,Corporate,65,2017/3/9
R10,Corporate,80,2017/3/9
R10,Corporate,92,2017/3/9
R10,Corporate,95,2017/3/9
R10,Individual,38,2017/3/9
R10,Individual,46,2017/3/9
R11,Corporate,54,2017/3/9
R11,Corporate,66,2017/3/9
R11,Corporate,80,2017/3/9
R11,Corporate,86,2017/3/9
R11,Corporate,95,2017/3/9
R11,Individual,38,2017/3/9
R13,Corporate,51,2017/3/9
R13,Corporate,54,2017/3/9
R13,Corporate,60,2017/3/9
R13,Corporate,65,2017/3/9
R13,Corporate,66,2017/3/9
R13,Corporate,68,2017/3/9
R13,Corporate,78,2017/3/9
R13,Corporate,80,2017/3/9
R13,Corporate,82,2017/3/9
R13,Corporate,86,2017/3/9
R13,Corporate,88,2017/3/9
R13,Corporate,92,2017/3/9
R13,Corporate,95,2017/3/9
R15,Corporate,60,2017/3/9
R15,Corporate,92,2017/3/9
R16,Corporate,60,2017/3/9
R16,Corporate,86,2017/3/9
R16,Corporate,92,2017/3/9
R01,Corporate,54,2017/3/10
R03,Corporate,51,2017/3/10
R03,Corporate,60,2017/3/10
R03,Corporate,65,2017/3/10
R03,Corporate,79,2017/3/10
R03,Corporate,86,2017/3/10
R03,Corporate,92,2017/3/10
R03,Corporate,95,2017/3/10
R04,Individual,9,2017/3/10
R04,Individual,21,2017/3/10
R04,Individual,37,2017/3/10
R05,Corporate,60,2017/3/10
R05,Corporate,79,2017/3/10
R05,Corporate,91,2017/3/10
R05,Corporate,92,2017/3/10
R06,Corporate,86,2017/3/10
R06,Individual,2,2017/3/10
R06,Individual,5,2017/3/10
R06,Individual,6,2017/3/10
R06,Individual,7,2017/3/10
R06,Individual,19,2017/3/10
R06,Individual,20,2017/3/10
R06,Individual,38,2017/3/10
R06,Individual,39,2017/3/10
R06,Individual,42,2017/3/10
R06,Individual,43,2017/3/10
R06,Individual,45,2017/3/10
R06,Individual,46,2017/3/10
R06,Individual,49,2017/3/10
R07,Individual,21,2017/3/10
R10,Corporate,51,2017/3/10
R10,Corporate,60,2017/3/10
R10,Corporate,65,2017/3/10
R10,Corporate,79,2017/3/10
R10,Corporate,86,2017/3/10
R10,Corporate,92,2017/3/10
R10,Corporate,95,2017/3/10
R11,Corporate,54,2017/3/10
R11,Corporate,66,2017/3/10
R11,Corporate,86,2017/3/10
R11,Corporate,91,2017/3/10
R11,Corporate,95,2017/3/10
R11,Individual,25,2017/3/10
R13,Corporate,51,2017/3/10
R13,Corporate,54,2017/3/10
R13,Corporate,60,2017/3/10
R13,Corporate,65,2017/3/10
R13,Corporate,66,2017/3/10
R13,Corporate,71,2017/3/10
R13,Corporate,78,2017/3/10
R13,Corporate,79,2017/3/10
R13,Corporate,86,2017/3/10
R13,Corporate,88,2017/3/10
R13,Corporate,91,2017/3/10
R13,Corporate,92,2017/3/10
R13,Corporate,95,2017/3/10
R13,Corporate,99,2017/3/10
R15,Corporate,51,2017/3/10
R15,Corporate,60,2017/3/10
R15,Corporate,79,2017/3/10
R15,Corporate,91,2017/3/10
R16,Corporate,86,2017/3/10
R03,Corporate,54,2017/3/11
R06,Corporate,54,2017/3/11
R06,Individual,2,2017/3/11
R06,Individual,4,2017/3/11
R06,Individual,6,2017/3/11
R06,Individual,11,2017/3/11
R06,Individual,38,2017/3/11
R06,Individual,39,2017/3/11
R06,Individual,42,2017/3/11
R06,Individual,43,2017/3/11
R06,Individual,45,2017/3/11
R06,Individual,46,2017/3/11
R10,Corporate,54,2017/3/11
R11,Corporate,54,2017/3/11
R11,Corporate,66,2017/3/11
R13,Corporate,54,2017/3/11
R13,Corporate,66,2017/3/11
R06,Individual,1,2017/3/12
R06,Individual,2,2017/3/12
R06,Individual,5,2017/3/12
R06,Individual,7,2017/3/12
R06,Individual,11,2017/3/12
R06,Individual,42,2017/3/12
R06,Individual,43,2017/3/12
R06,Individual,46,2017/3/12
R11,Corporate,66,2017/3/12
R13,Corporate,66,2017/3/12
R01,Corporate,88,2017/3/13
R03,Corporate,51,2017/3/13
R03,Corporate,60,2017/3/13
R03,Corporate,92,2017/3/13
R04,Individual,41,2017/3/13
R04,Individual,49,2017/3/13
R05,Corporate,60,2017/3/13
R06,Corporate,51,2017/3/13
R06,Corporate,92,2017/3/13
R06,Individual,1,2017/3/13
R06,Individual,4,2017/3/13
R06,Individual,5,2017/3/13
R06,Individual,11,2017/3/13
R06,Individual,38,2017/3/13
R06,Individual,39,2017/3/13
R06,Individual,41,2017/3/13
R06,Individual,42,2017/3/13
R06,Individual,43,2017/3/13
R06,Individual,45,2017/3/13
R06,Individual,46,2017/3/13
R08,Individual,41,2017/3/13
R10,Corporate,51,2017/3/13
R10,Corporate,60,2017/3/13
R10,Corporate,92,2017/3/13
R10,Individual,38,2017/3/13
R11,Corporate,66,2017/3/13
R11,Corporate,86,2017/3/13
R11,Corporate,91,2017/3/13
R11,Corporate,95,2017/3/13
R11,Individual,38,2017/3/13
R12,Individual,41,2017/3/13
R13,Corporate,51,2017/3/13
R13,Corporate,54,2017/3/13
R13,Corporate,60,2017/3/13
R13,Corporate,66,2017/3/13
R13,Corporate,79,2017/3/13
R13,Corporate,86,2017/3/13
R13,Corporate,88,2017/3/13
R13,Corporate,91,2017/3/13
R13,Corporate,92,2017/3/13
R13,Corporate,95,2017/3/13
R15,Corporate,51,2017/3/13
R15,Corporate,60,2017/3/13
R15,Corporate,91,2017/3/13
R16,Corporate,60,2017/3/13
R16,Corporate,86,2017/3/13
R01,Corporate,86,2017/3/14
R02,Corporate,86,2017/3/14
R02,Individual,50,2017/3/14
R03,Corporate,79,2017/3/14
R03,Corporate,91,2017/3/14
R03,Corporate,95,2017/3/14
R04,Individual,41,2017/3/14
R05,Corporate,51,2017/3/14
R06,Individual,1,2017/3/14
R06,Individual,5,2017/3/14
R06,Individual,11,2017/3/14
R06,Individual,32,2017/3/14
R06,Individual,41,2017/3/14
R06,Individual,42,2017/3/14
R06,Individual,45,2017/3/14
R06,Individual,46,2017/3/14
R08,Individual,41,2017/3/14
R10,Corporate,79,2017/3/14
R10,Corporate,91,2017/3/14
R10,Corporate,95,2017/3/14
R11,Corporate,66,2017/3/14
R11,Corporate,91,2017/3/14
R11,Corporate,95,2017/3/14
R13,Corporate,51,2017/3/14
R13,Corporate,54,2017/3/14
R13,Corporate,66,2017/3/14
R13,Corporate,79,2017/3/14
R13,Corporate,84,2017/3/14
R13,Corporate,86,2017/3/14
R13,Corporate,88,2017/3/14
R13,Corporate,91,2017/3/14
R13,Corporate,92,2017/3/14
R13,Corporate,95,2017/3/14
R13,Corporate,99,2017/3/14
R15,Corporate,51,2017/3/14
R15,Corporate,79,2017/3/14
R01,Corporate,88,2017/3/15
R03,Corporate,51,2017/3/15
R03,Corporate,92,2017/3/15
R04,Individual,15,2017/3/15
R04,Individual,21,2017/3/15
R05,Corporate,51,2017/3/15
R06,Corporate,51,2017/3/15
R06,Corporate,92,2017/3/15
R06,Individual,1,2017/3/15
R06,Individual,5,2017/3/15
R06,Individual,11,2017/3/15
R06,Individual,18,2017/3/15
R06,Individual,32,2017/3/15
R06,Individual,41,2017/3/15
R06,Individual,42,2017/3/15
R06,Individual,43,2017/3/15
R06,Individual,45,2017/3/15
R06,Individual,46,2017/3/15
R10,Corporate,51,2017/3/15
R10,Corporate,92,2017/3/15
R11,Corporate,51,2017/3/15
R11,Corporate,54,2017/3/15
R11,Corporate,66,2017/3/15
R11,Corporate,86,2017/3/15
R11,Corporate,95,2017/3/15
R11,Corporate,100,2017/3/15
R13,Corporate,51,2017/3/15
R13,Corporate,54,2017/3/15
R13,Corporate,65,2017/3/15
R13,Corporate,66,2017/3/15
R13,Corporate,84,2017/3/15
R13,Corporate,86,2017/3/15
R13,Corporate,88,2017/3/15
R13,Corporate,91,2017/3/15
R13,Corporate,92,2017/3/15
R13,Corporate,95,2017/3/15
R13,Corporate,100,2017/3/15
R15,Corporate,51,2017/3/15
R16,Corporate,86,2017/3/15
R02,Corporate,88,2017/3/16
R02,Individual,13,2017/3/16
R03,Corporate,54,2017/3/16
R03,Corporate,60,2017/3/16
R03,Corporate,92,2017/3/16
R03,Corporate,95,2017/3/16
R05,Corporate,60,2017/3/16
R05,Corporate,92,2017/3/16
R06,Corporate,54,2017/3/16
R06,Corporate,92,2017/3/16
R06,Individual,1,2017/3/16
R06,Individual,11,2017/3/16
R06,Individual,18,2017/3/16
R06,Individual,32,2017/3/16
R06,Individual,37,2017/3/16
R06,Individual,39,2017/3/16
R06,Individual,41,2017/3/16
R06,Individual,43,2017/3/16
R06,Individual,45,2017/3/16
R10,Corporate,54,2017/3/16
R10,Corporate,60,2017/3/16
R10,Corporate,92,2017/3/16
R10,Corporate,95,2017/3/16
R11,Corporate,54,2017/3/16
R11,Corporate,66,2017/3/16
R11,Corporate,86,2017/3/16
R11,Corporate,91,2017/3/16
R11,Corporate,95,2017/3/16
R11,Corporate,100,2017/3/16
R13,Corporate,54,2017/3/16
R13,Corporate,60,2017/3/16
R13,Corporate,65,2017/3/16
R13,Corporate,66,2017/3/16
R13,Corporate,72,2017/3/16
R13,Corporate,78,2017/3/16
R13,Corporate,84,2017/3/16
R13,Corporate,86,2017/3/16
R13,Corporate,88,2017/3/16
R13,Corporate,91,2017/3/16
R13,Corporate,92,2017/3/16
R13,Corporate,95,2017/3/16
R13,Corporate,100,2017/3/16
R15,Corporate,60,2017/3/16
R16,Corporate,60,2017/3/16
R01,Corporate,88,2017/3/17
R03,Corporate,54,2017/3/17
R03,Corporate,91,2017/3/17
R03,Corporate,95,2017/3/17
R03,Corporate,100,2017/3/17
R04,Individual,12,2017/3/17
R04,Individual,35,2017/3/17
R05,Corporate,54,2017/3/17
R06,Corporate,54,2017/3/17
R06,Individual,1,2017/3/17
R06,Individual,7,2017/3/17
R06,Individual,11,2017/3/17
R06,Individual,13,2017/3/17
R06,Individual,18,2017/3/17
R06,Individual,32,2017/3/17
R06,Individual,37,2017/3/17
R06,Individual,39,2017/3/17
R06,Individual,41,2017/3/17
R10,Corporate,54,2017/3/17
R10,Corporate,91,2017/3/17
R10,Corporate,95,2017/3/17
R10,Corporate,100,2017/3/17
R11,Corporate,54,2017/3/17
R11,Corporate,66,2017/3/17
R11,Corporate,91,2017/3/17
R11,Corporate,95,2017/3/17
R11,Corporate,100,2017/3/17
R13,Corporate,52,2017/3/17
R13,Corporate,54,2017/3/17
R13,Corporate,65,2017/3/17
R13,Corporate,66,2017/3/17
R13,Corporate,71,2017/3/17
R13,Corporate,72,2017/3/17
R13,Corporate,78,2017/3/17
R13,Corporate,81,2017/3/17
R13,Corporate,84,2017/3/17
R13,Corporate,88,2017/3/17
R13,Corporate,91,2017/3/17
R13,Corporate,92,2017/3/17
R13,Corporate,95,2017/3/17
R13,Corporate,100,2017/3/17
R15,Corporate,91,2017/3/17
R15,Corporate,92,2017/3/17
R16,Corporate,86,2017/3/17
R16,Corporate,92,2017/3/17
R03,Corporate,54,2017/3/18
R06,Corporate,54,2017/3/18
R06,Individual,1,2017/3/18
R06,Individual,7,2017/3/18
R06,Individual,13,2017/3/18
R06,Individual,18,2017/3/18
R06,Individual,32,2017/3/18
R06,Individual,36,2017/3/18
R06,Individual,37,2017/3/18
R06,Individual,39,2017/3/18
R10,Corporate,54,2017/3/18
R11,Corporate,54,2017/3/18
R11,Corporate,66,2017/3/18
R13,Corporate,54,2017/3/18
R13,Corporate,66,2017/3/18
R06,Individual,1,2017/3/19
R06,Individual,2,2017/3/19
R06,Individual,7,2017/3/19
R06,Individual,13,2017/3/19
R06,Individual,18,2017/3/19
R06,Individual,32,2017/3/19
R06,Individual,36,2017/3/19
R06,Individual,37,2017/3/19
R06,Individual,46,2017/3/19
R06,Individual,50,2017/3/19
R11,Corporate,66,2017/3/19
R13,Corporate,66,2017/3/19
R02,Individual,28,2017/3/20
R03,Corporate,52,2017/3/20
R03,Corporate,54,2017/3/20
R04,Individual,1,2017/3/20
R04,Individual,23,2017/3/20
R05,Corporate,91,2017/3/20
R05,Corporate,95,2017/3/20
R06,Corporate,54,2017/3/20
R06,Individual,1,2017/3/20
R06,Individual,2,2017/3/20
R06,Individual,7,2017/3/20
R06,Individual,11,2017/3/20
R06,Individual,13,2017/3/20
R06,Individual,18,2017/3/20
R06,Individual,27,2017/3/20
R06,Individual,32,2017/3/20
R06,Individual,36,2017/3/20
R06,Individual,37,2017/3/20
R06,Individual,39,2017/3/20
R06,Individual,41,2017/3/20
R06,Individual,46,2017/3/20
R06,Individual,50,2017/3/20
R10,Corporate,54,2017/3/20
R11,Corporate,54,2017/3/20
R11,Corporate,66,2017/3/20
R11,Corporate,95,2017/3/20
R11,Corporate,100,2017/3/20
R13,Corporate,52,2017/3/20
R13,Corporate,54,2017/3/20
R13,Corporate,65,2017/3/20
R13,Corporate,66,2017/3/20
R13,Corporate,71,2017/3/20
R13,Corporate,78,2017/3/20
R13,Corporate,81,2017/3/20
R13,Corporate,88,2017/3/20
R13,Corporate,91,2017/3/20
R13,Corporate,92,2017/3/20
R13,Corporate,95,2017/3/20
R13,Corporate,100,2017/3/20
R15,Corporate,91,2017/3/20
R16,Corporate,86,2017/3/20
R01,Corporate,92,2017/3/21
R03,Corporate,92,2017/3/21
R04,Individual,21,2017/3/21
R06,Individual,1,2017/3/21
R06,Individual,2,2017/3/21
R06,Individual,7,2017/3/21
R06,Individual,11,2017/3/21
R06,Individual,13,2017/3/21
R06,Individual,18,2017/3/21
R06,Individual,27,2017/3/21
R06,Individual,32,2017/3/21
R06,Individual,36,2017/3/21
R06,Individual,37,2017/3/21
R06,Individual,39,2017/3/21
R06,Individual,41,2017/3/21
R06,Individual,42,2017/3/21
R06,Individual,46,2017/3/21
R06,Individual,50,2017/3/21
R10,Corporate,92,2017/3/21
R11,Corporate,66,2017/3/21
R11,Corporate,71,2017/3/21
R11,Corporate,95,2017/3/21
R13,Corporate,65,2017/3/21
R13,Corporate,66,2017/3/21
R13,Corporate,68,2017/3/21
R13,Corporate,71,2017/3/21
R13,Corporate,76,2017/3/21
R13,Corporate,81,2017/3/21
R13,Corporate,88,2017/3/21
R13,Corporate,90,2017/3/21
R13,Corporate,92,2017/3/21
R13,Corporate,95,2017/3/21
R16,Corporate,86,2017/3/21
R02,Individual,11,2017/3/22
R03,Corporate,54,2017/3/22
R03,Corporate,65,2017/3/22
R03,Corporate,91,2017/3/22
R04,Individual,44,2017/3/22
R06,Corporate,54,2017/3/22
R06,Corporate,65,2017/3/22
R06,Corporate,91,2017/3/22
R06,Individual,1,2017/3/22
R06,Individual,2,2017/3/22
R06,Individual,7,2017/3/22
R06,Individual,11,2017/3/22
R06,Individual,13,2017/3/22
R06,Individual,27,2017/3/22
R06,Individual,32,2017/3/22
R06,Individual,36,2017/3/22
R06,Individual,37,2017/3/22
R06,Individual,39,2017/3/22
R06,Individual,41,2017/3/22
R06,Individual,42,2017/3/22
R06,Individual,46,2017/3/22
R06,Individual,48,2017/3/22
R06,Individual,50,2017/3/22
R10,Corporate,54,2017/3/22
R10,Corporate,65,2017/3/22
R10,Corporate,91,2017/3/22
R11,Corporate,54,2017/3/22
R11,Corporate,66,2017/3/22
R13,Corporate,54,2017/3/22
R13,Corporate,65,2017/3/22
R13,Corporate,66,2017/3/22
R13,Corporate,71,2017/3/22
R13,Corporate,88,2017/3/22
R13,Corporate,91,2017/3/22
R13,Corporate,92,2017/3/22
R13,Corporate,95,2017/3/22
R15,Corporate,91,2017/3/22
R16,Corporate,86,2017/3/22
R03,Corporate,65,2017/3/23
R03,Corporate,66,2017/3/23
R03,Corporate,91,2017/3/23
R03,Corporate,92,2017/3/23
R04,Individual,32,2017/3/23
R05,Corporate,66,2017/3/23
R05,Corporate,91,2017/3/23
R06,Corporate,65,2017/3/23
R06,Individual,1,2017/3/23
R06,Individual,2,2017/3/23
R06,Individual,7,2017/3/23
R06,Individual,11,2017/3/23
R06,Individual,13,2017/3/23
R06,Individual,27,2017/3/23
R06,Individual,28,2017/3/23
R06,Individual,36,2017/3/23
R06,Individual,39,2017/3/23
R06,Individual,41,2017/3/23
R06,Individual,42,2017/3/23
R06,Individual,46,2017/3/23
R06,Individual,48,2017/3/23
R06,Individual,50,2017/3/23
R10,Corporate,65,2017/3/23
R10,Corporate,66,2017/3/23
R10,Corporate,91,2017/3/23
R10,Corporate,92,2017/3/23
R11,Corporate,54,2017/3/23
R11,Corporate,91,2017/3/23
R11,Corporate,95,2017/3/23
R11,Corporate,100,2017/3/23
R13,Corporate,54,2017/3/23
R13,Corporate,62,2017/3/23
R13,Corporate,65,2017/3/23
R13,Corporate,66,2017/3/23
R13,Corporate,71,2017/3/23
R13,Corporate,78,2017/3/23
R13,Corporate,86,2017/3/23
R13,Corporate,88,2017/3/23
R13,Corporate,89,2017/3/23
R13,Corporate,91,2017/3/23
R13,Corporate,92,2017/3/23
R13,Corporate,95,2017/3/23
R13,Corporate,100,2017/3/23
R15,Corporate,91,2017/3/23
R16,Corporate,86,2017/3/23
R01,Corporate,88,2017/3/24
R02,Corporate,69,2017/3/24
R03,Corporate,66,2017/3/24
R03,Corporate,91,2017/3/24
R04,Individual,32,2017/3/24
R06,Individual,1,2017/3/24
R06,Individual,2,2017/3/24
R06,Individual,5,2017/3/24
R06,Individual,6,2017/3/24
R06,Individual,7,2017/3/24
R06,Individual,11,2017/3/24
R06,Individual,13,2017/3/24
R06,Individual,26,2017/3/24
R06,Individual,27,2017/3/24
R06,Individual,28,2017/3/24
R06,Individual,30,2017/3/24
R06,Individual,36,2017/3/24
R06,Individual,39,2017/3/24
R06,Individual,41,2017/3/24
R06,Individual,42,2017/3/24
R06,Individual,46,2017/3/24
R06,Individual,48,2017/3/24
R06,Individual,50,2017/3/24
R10,Corporate,66,2017/3/24
R10,Corporate,91,2017/3/24
R11,Corporate,54,2017/3/24
R11,Corporate,91,2017/3/24
R11,Corporate,100,2017/3/24
R13,Corporate,54,2017/3/24
R13,Corporate,62,2017/3/24
R13,Corporate,65,2017/3/24
R13,Corporate,66,2017/3/24
R13,Corporate,67,2017/3/24
R13,Corporate,71,2017/3/24
R13,Corporate,78,2017/3/24
R13,Corporate,80,2017/3/24
R13,Corporate,88,2017/3/24
R13,Corporate,89,2017/3/24
R13,Corporate,91,2017/3/24
R13,Corporate,92,2017/3/24
R13,Corporate,95,2017/3/24
R13,Corporate,99,2017/3/24
R13,Corporate,100,2017/3/24
R15,Corporate,62,2017/3/24
R15,Corporate,91,2017/3/24
R16,Corporate,86,2017/3/24
R02,Individual,15,2017/3/25
R03,Corporate,54,2017/3/25
R03,Corporate,66,2017/3/25
R06,Corporate,54,2017/3/25
R06,Individual,1,2017/3/25
R06,Individual,2,2017/3/25
R06,Individual,5,2017/3/25
R06,Individual,6,2017/3/25
R06,Individual,7,2017/3/25
R06,Individual,11,2017/3/25
R06,Individual,13,2017/3/25
R06,Individual,26,2017/3/25
R06,Individual,27,2017/3/25
R06,Individual,28,2017/3/25
R06,Individual,30,2017/3/25
R06,Individual,36,2017/3/25
R06,Individual,39,2017/3/25
R06,Individual,41,2017/3/25
R06,Individual,43,2017/3/25
R06,Individual,46,2017/3/25
R06,Individual,48,2017/3/25
R06,Individual,50,2017/3/25
R10,Corporate,54,2017/3/25
R10,Corporate,66,2017/3/25
R11,Corporate,54,2017/3/25
R13,Corporate,54,2017/3/25
R13,Corporate,66,2017/3/25
R02,Individual,11,2017/3/26
R06,Individual,2,2017/3/26
R06,Individual,5,2017/3/26
R06,Individual,6,2017/3/26
R06,Individual,7,2017/3/26
R06,Individual,11,2017/3/26
R06,Individual,26,2017/3/26
R06,Individual,27,2017/3/26
R06,Individual,28,2017/3/26
R06,Individual,30,2017/3/26
R06,Individual,36,2017/3/26
R06,Individual,39,2017/3/26
R06,Individual,41,2017/3/26
R06,Individual,43,2017/3/26
R06,Individual,48,2017/3/26
R13,Corporate,66,2017/3/26
R02,Corporate,80,2017/3/27
R02,Individual,11,2017/3/27
R03,Corporate,51,2017/3/27
R03,Corporate,54,2017/3/27
